t,x,y
189.82,86.67366028,69.81325531
189.83,87.12853241,67.14126587
189.84,88.55258942,71.83640289
189.85,87.29120636,78.16397095
189.86,83.17913055,75.24878693
189.87,86.09548187,76.97834778
189.88,85.52230835,66.12566376
189.89,87.19808197,65.96573639
189.9,88.25556946,59.30309677
189.91,84.00236511,53.53262329
189.92,88.37191772,63.09253311
189.93,88.68601227,71.66669464
189.94,83.65311432,77.3724823
189.95,85.20831299,67.68894196
189.96,86.61807251,69.32691956
189.97,87.54206848,66.37897491
189.98,86.65924835,73.0051651
189.99,86.35028076,75.44541168
190,85.92671967,66.25814819
190.01,86.57440186,76.16291809
190.02,85.53391266,59.77963638
190.03,84.85586548,60.71139526
190.04,86.99854279,64.9178772
190.05,89.45874786,65.88635254
190.06,87.70741272,71.70492554
190.07,84.42144012,60.1544075
190.08,85.83958435,70.14775085
190.09,86.7427063,74.85797882
190.1,87.62199402,79.28890991
190.11,85.22559357,73.38874054
190.12,88.19420624,68.61228943
190.13,88.19420624,68.61228943
190.14,86.19857788,58.66817474
190.15,84.86378479,62.0496254
190.16,84.58583069,65.22831726
190.17,87.01345825,76.79632568
190.18,87.27542877,70.60546112
190.19,88.65583038,60.46299362
190.2,87.09016418,67.17612457
190.21,85.54577637,70.87883759
190.22,87.25554657,77.79863739
190.23,86.18224335,73.71327209
190.24,84.02775574,69.52005005
190.25,87.04595947,65.96101379
190.26,88.615242,57.67654419
190.27,87.43716431,59.92766953
190.28,88.98390198,65.4860611
190.29,87.32807922,78.41145325
190.3,83.53154755,72.465065
190.31,85.64087677,65.22037506
190.32,88.87394714,68.63490295
190.33,87.6317215,67.89219666
190.34,86.21099091,72.84975433
190.35,86.66682434,68.65429688
190.36,87.57156372,66.78910828
190.37,86.73625183,68.85717773
190.38,85.14254761,64.59223175
190.39,85.7102356,62.09530258
190.4,88.9094162,65.78585815
190.41,88.54872131,73.34635162
190.42,86.07678986,69.23820496
190.43,83.33422852,71.76268005
190.44,86.41218567,70.59034729
190.45,87.07805634,71.95231628
190.46,87.97348022,69.97375488
190.47,86.69158173,60.937397
190.48,86.94168854,66.21891785
190.49,88.6042099,65.15390778
190.5,87.01835632,67.71081543
190.51,82.6096344,69.5003891
190.52,84.78020477,73.09715271
190.53,88.46147156,74.02677155
190.54,87.63129425,64.71498871
190.55,87.63129425,64.71498871
190.56,88.32007599,64.77144623
190.57,87.62540436,69.57263947
190.58,86.11997986,73.05412292
190.59,82.54881287,72.67316437
190.6,86.04749298,73.09424591
190.61,86.97531891,68.15536499
190.62,85.36820221,63.11371231
190.63,88.03450012,57.1819725
190.64,88.86489105,66.64998627
190.65,84.82286835,71.27020264
190.66,84.8953476,73.08043671
190.67,86.15151215,77.15615845
190.68,84.64645386,70.28356171
190.69,86.26421356,70.67721558
190.7,87.27578735,65.91314697
190.71,88.05809784,62.17116165
190.72,86.24349213,67.41304016
190.73,86.24349213,67.41304016
190.74,84.15686798,67.10050201
190.75,86.50631714,67.27552795
190.76,86.63109589,68.46019745
190.77,87.01445007,69.87001038
190.78,84.99243927,69.10346985
190.79,86.75018311,69.95169067
190.8,87.54781342,68.13215637
190.81,84.52380371,74.32946777
190.82,86.20439148,70.54043579
190.83,85.06700897,67.69934845
190.84,88.56986237,67.60782623
190.85,88.68777466,66.25357819
190.86,83.93527985,68.84850311
190.87,84.74564362,66.69946289
190.88,86.42305756,70.07434082
190.89,85.75649261,65.09653473
190.9,85.21200562,64.07243347
190.91,85.26756287,63.61326981
190.92,88.76903534,74.2440033
190.93,87.62692261,78.50761414
190.94,84.59992218,78.90509796
190.95,84.05905151,67.40280151
190.96,85.66007233,59.30503845
190.97,86.90501404,62.91291428
190.98,85.74594879,67.3763504
190.99,86.96619415,71.23079681
191,85.10758972,67.05304718
191.01,86.55562592,62.95924759
191.02,87.67434692,62.78810883
191.03,85.09263611,71.78908539
191.04,84.50576782,80.08349609
191.05,86.25045776,82.28569794
191.06,86.85646057,72.25891876
191.07,85.2530899,59.67885971
191.08,84.41911316,55.22803879
191.09,86.39365387,68.20832062
191.1,86.95555115,73.6135788
191.11,87.23069,71.42351532
191.12,85.52153015,63.84104919
191.13,83.41129303,56.84318924
191.14,86.66811371,62.88387299
191.15,86.06611633,72.51769257
191.16,84.87879181,82.0331192
191.17,86.91282654,81.62349701
191.18,85.22798157,70.99807739
191.19,84.82315826,59.2556572
191.2,86.35703278,58.71778488
191.21,84.33347321,67.23986053
191.22,86.81687927,68.20147705
191.23,88.89832306,66.90190125
191.24,87.05921173,63.52290726
191.25,83.10290527,67.42694092
191.26,85.78438568,70.42726898
191.27,86.62476349,72.77687836
191.28,88.49931335,72.94523621
191.29,86.28787231,73.15917969
191.3,82.49693298,69.38964844
191.31,86.48763275,62.65657425
191.32,88.59509277,67.41583252
191.33,86.19051361,66.56151581
191.34,85.58023071,66.56330109
191.35,83.92678833,60.72939682
191.36,86.26753235,62.28815079
191.37,87.8082962,63.72879791
191.38,86.36006165,69.3937912
191.39,84.36000824,75.11694336
191.4,84.89949799,73.1836319
191.41,85.62682343,80.71482849
191.42,84.84619904,65.34602356
191.43,86.60973358,67.4536972
191.44,87.36749268,63.44515991
191.45,87.14215851,62.81391144
191.46,85.60533905,64.75197601
191.47,84.00398254,62.14750671
191.48,84.73095703,69.09783173
191.49,85.42842102,65.76998138
191.5,85.9469223,67.66329193
191.51,87.61525726,69.88700104
191.52,85.61074066,73.95830536
191.53,84.70722961,75.18336487
191.54,85.37010956,65.75019836
191.55,85.37010956,65.75019836
191.56,85.56031036,66.88420868
191.57,84.90055847,72.43701935
191.58,85.9012146,64.50028229
191.59,85.23479462,61.99991608
191.6,83.97211456,59.88661957
191.61,85.30939484,62.96112442
191.62,86.89125824,74.15088654
191.63,84.89602661,74.16507721
191.64,86.41782379,77.83148193
191.65,86.94960785,70.20981598
191.66,83.93769836,60.24393845
191.67,84.73033142,63.27654648
191.68,85.02462769,74.28565979
191.69,86.30872345,75.45674133
191.7,85.59790039,69.21762085
191.71,85.86766815,56.34231567
191.72,85.80918121,50.31769943
191.73,84.99349976,62.08421707
191.74,85.53414917,72.47991943
191.75,83.61408997,80.73041534
191.76,86.38795471,83.62369537
191.77,86.38795471,83.62369537
191.78,83.49525452,64.0789032
191.79,85.51351929,61.7952919
191.8,85.4156723,67.37410736
191.81,85.34554291,73.62675476
191.82,84.84481812,60.17042923
191.83,86.21836853,61.08137512
191.84,83.69776154,63.3136673
191.85,84.5931778,70.10585022
191.86,86.24889374,73.17016602
191.87,85.99986267,69.1082077
191.88,86.37252045,69.72291565
191.89,83.44020081,67.64074707
191.9,84.85482025,74.42173767
191.91,84.45240021,70.80928802
191.92,86.35385132,75.39795685
191.93,86.06536865,63.93941116
191.94,84.53329468,51.71759033
191.95,85.87374878,55.37772369
191.96,84.22467041,61.42842102
191.97,86.23046875,75.87446594
191.98,85.74669647,75.6184845
191.99,83.84241486,71.77303314
192,84.64814758,72.72727966
192.01,86.85783386,72.65823364
192.02,86.25081635,70.67569733
192.03,86.08005524,66.15540314
192.04,86.98145294,65.99900055
192.05,83.95116425,58.71485901
192.06,82.19210815,62.30299377
192.07,84.59903717,67.72908783
192.08,89.20220947,69.97673798
192.09,86.26003265,71.86832428
192.1,84.52754211,60.04505539
192.11,85.87384033,63.90711975
192.12,85.1493454,67.51317596
192.13,84.51699066,76.66065979
192.14,85.52783203,82.97100067
192.15,86.27629089,76.1364212
192.16,85.52086639,68.51331329
192.17,84.94551086,51.53534698
192.18,86.94237518,52.37253571
192.19,85.37303925,57.48923111
192.2,84.97952271,67.50578308
192.21,86.24085999,80.53426361
192.22,84.8122406,73.77508545
192.23,87.59237671,76.07221222
192.24,86.92441559,72.00862122
192.25,84.52469635,65.13008881
192.26,86.2793045,65.38162994
192.27,86.00418854,64.74253082
192.28,85.165802,66.23526001
192.29,85.64685059,66.13280487
192.3,84.16027832,67.9438858
192.31,85.79779053,60.32481003
192.32,87.19609833,66.9100647
192.33,85.10311127,69.77398682
192.34,83.37404633,67.30127716
192.35,87.22941589,73.75563049
192.36,88.53206635,65.01807404
192.37,84.77581787,72.13886261
192.38,84.54192352,72.63777161
192.39,87.08626556,71.12976074
192.4,86.41207886,70.11117554
192.41,85.53811646,60.96706009
192.42,86.27333832,59.00553894
192.43,86.47904205,57.94171524
192.44,85.9631958,67.53166962
192.45,85.96749115,72.88903046
192.46,84.51000977,78.5345993
192.47,86.5005188,72.38278198
192.48,86.54187012,66.57714844
192.49,84.89230347,66.4154129
192.5,84.91811371,62.58508682
192.51,86.1133194,71.40960693
192.52,86.241745,68.06642914
192.53,85.40921021,65.75737762
192.54,86.55395508,70.60848999
192.55,84.80973816,60.39424515
192.56,87.15211487,65.46968079
192.57,87.15211487,65.46968079
192.58,84.48945618,68.14622498
192.59,84.85010529,68.8078537
192.6,85.50734711,72.56086731
192.61,86.37528229,73.79454803
192.62,86.88495636,73.19120789
192.63,86.62355042,69.12219238
192.64,85.67195129,59.6644249
192.65,84.95070648,64.54699707
192.66,84.45456696,63.18440628
192.67,86.95301056,71.67803955
192.68,86.92841339,70.60821533
192.69,83.71940613,65.74728394
192.7,86.23002625,66.48870087
192.71,86.9400177,64.98542023
192.72,84.62182617,68.5954361
192.73,85.1082077,72.21128082
192.74,86.54973602,68.45303345
192.75,86.57782745,68.7567749
192.76,86.58609772,67.92097473
192.77,86.58609772,67.92097473
192.78,85.36365509,70.05944061
192.79,86.08179474,66.81594849
192.8,86.80875397,62.45620728
192.81,84.40218353,66.37895203
192.82,86.51277161,65.19689178
192.83,86.99256134,64.35689545
192.84,87.81179047,74.38513947
192.85,84.95146179,74.90369415
192.86,82.73116302,74.00870514
192.87,86.23305511,71.55173492
192.88,87.56102753,63.51850891
192.89,85.57392883,64.52939606
192.9,84.94297791,62.72199249
192.91,86.23041534,63.24859238
192.92,87.30809784,70.26054382
192.93,86.69107819,72.35444641
192.94,83.81478119,67.56809998
192.95,85.83582306,69.82239532
192.96,87.86394501,66.85089874
192.97,84.53211212,69.0538559
192.98,84.53211212,69.0538559
192.99,87.06062317,68.96344757
193,86.57386017,67.38449097
193.01,84.49988556,66.48997498
193.02,87.50822449,57.50772095
193.03,85.82151794,66.10659027
193.04,85.9810257,73.89328766
193.05,86.98441315,72.91268158
193.06,84.43009186,75.51756287
193.07,84.57020569,65.9929657
193.08,87.05008698,64.47235107
193.09,87.86164093,71.44429779
193.1,85.12969971,66.86753082
193.11,85.49102783,74.38894653
193.12,85.99954987,72.35671997
193.13,84.1512146,61.62020493
193.14,85.8682251,64.99146271
193.15,87.06140137,64.51282501
193.16,87.56539154,70.29623413
193.17,87.56539154,70.29623413
193.18,85.61243439,64.66342163
193.19,87.5592804,65.65105438
193.2,86.38548279,74.43177032
193.21,84.16874695,76.42407227
193.22,86.04582977,79.67568207
193.23,87.46025848,69.34381104
193.24,85.46556091,58.97296143
193.25,84.83643341,59.9658699
193.26,86.76728058,56.45150757
193.27,86.22769165,71.68230438
193.28,88.70433044,80.38964081
193.29,85.5165329,74.93480682
193.3,81.88381195,70.85028076
193.31,86.51235962,67.06906128
193.32,88.92728424,71.45972443
193.33,87.07858276,73.87390137
193.34,83.7904892,70.10421753
193.35,86.35332489,62.12036514
193.36,87.54776001,60.5410614
193.37,85.45016479,64.2229538
193.38,84.02923584,68.25022125
193.39,86.358078,79.28155518
193.4,89.05458069,71.40840912
193.41,86.20510101,72.17613983
193.42,84.1765213,66.09529114
193.43,85.77642822,71.34700012
193.44,88.3262558,78.92002106
193.45,85.17810059,71.73999023
193.46,86.10525513,66.30355072
193.47,86.57655334,59.82401657
193.48,86.21965027,61.16810608
193.49,87.68405151,69.79468536
193.5,85.35836029,73.24298096
193.51,85.60852814,75.61936188
193.52,85.21528625,68.64837646
193.53,86.77129364,68.35617828
193.54,87.60583496,70.61347961
193.55,85.77091217,76.95759583
193.56,86.13362885,79.85697174
193.57,88.00062561,61.35396576
193.58,87.36797333,60.93231964
193.59,83.56443024,61.32852936
193.6,85.07370758,68.24765778
193.61,87.54330444,78.27989197
193.62,87.37792206,73.20749664
193.63,86.46420288,67.53551483
193.64,87.71313477,64.79394531
193.65,85.37843323,72.52349091
193.66,85.75130463,73.98216248
193.67,88.4970932,87.55073547
193.68,86.76885986,73.08945465
193.69,84.26203918,58.36981583
193.7,85.4943161,59.13447571
193.71,86.65693665,55.23321152
193.72,88.41610718,73.20925903
193.73,88.83918762,77.81616211
193.74,83.86739349,69.03536987
193.75,88.65737915,68.27522278
193.76,86.58457184,67.95687866
193.77,82.90483856,76.36985779
193.78,82.90483856,76.36985779
193.79,82.90483856,76.36985779
193.8,89.15141296,66.71463776
193.81,86.01335907,66.01941681
193.82,83.90362549,61.92241669
193.83,85.85034943,61.90913391
193.84,89.76013184,67.93923187
193.85,87.88871002,68.081604
193.86,85.32048035,74.05800629
193.87,86.59951019,72.66862488
193.88,87.51295471,70.26836395
193.89,85.70539093,74.90245056
193.9,85.58920288,70.62083435
193.91,88.09744263,74.69412994
193.92,86.74197388,73.47452545
193.93,87.5982132,67.92304993
193.94,86.53154755,64.34376526
193.95,85.49005127,59.80615616
193.96,86.90302277,60.87355423
193.97,85.05374146,67.61640167
193.98,86.53369141,75.31620026
193.99,86.97942352,74.54715729
194,87.32112885,76.35806274
194.01,87.77854156,72.20239258
194.02,86.74090576,69.02204895
194.03,86.31894684,75.48859406
194.04,85.27406311,70.32336426
194.05,86.58168793,71.53218079
194.06,88.11309052,64.16825867
194.07,85.51869965,57.9740448
194.08,85.8151474,65.56715393
194.09,88.16905975,70.1153183
194.1,87.08760071,72.10002899
194.11,85.33133698,74.76783752
194.12,85.92170715,74.66457367
194.13,87.37321472,67.65467834
194.14,85.10188293,77.79886627
194.15,88.95941162,72.20040894
194.16,87.49092865,69.90887451
194.17,84.25841522,70.36199951
194.18,86.18467712,56.224617
194.19,87.27684784,65.58556366
194.2,87.50816345,68.04131317
194.21,84.91065979,70.15044403
194.22,85.33259583,70.2861557
194.23,88.57737732,71.8770752
194.24,89.69949341,75.5979538
194.25,85.21823883,77.80433655
194.26,84.12713623,76.67108917
194.27,87.5526123,67.75982666
194.28,88.61026764,63.57690811
194.29,84.4752655,63.61023331
194.3,84.47592163,63.67823029
194.31,88.36577606,73.83059692
194.32,89.23438263,70.00583649
194.33,87.09740448,68.60729218
194.34,85.51803589,63.21958923
194.35,83.30286407,67.22979736
194.36,86.6905365,78.05310822
194.37,89.27539063,76.07495117
194.38,85.59985352,78.99158478
194.39,84.75547028,71.67331696
194.4,86.95581818,64.85958862
194.41,86.16307831,63.86471939
194.42,85.15439606,62.22868729
194.43,86.64369202,66.80849457
194.44,87.99633026,69.92441559
194.45,86.39885712,70.61888123
194.46,86.23226929,65.08203888
194.47,86.23990631,77.1946106
194.48,87.26212311,77.42823029
194.49,87.27613831,72.59494781
194.5,85.81212616,74.86026764
194.51,84.6385498,65.55026245
194.52,86.45636749,69.63166046
194.53,86.82797241,66.04894257
194.54,84.17990875,60.54398727
194.55,87.38967896,65.77889252
194.56,87.67641449,67.1975708
194.57,84.97862244,67.97016907
194.58,85.28244781,69.05989838
194.59,88.86869812,74.17158508
194.6,86.9500885,73.91530609
194.61,81.93234253,80.18746948
194.62,87.15042877,74.52162933
194.63,86.41687775,71.21403503
194.64,88.9315567,68.88237762
194.65,86.62773895,55.18505859
194.66,85.27571106,58.55830765
194.67,87.06100464,65.11917114
194.68,86.64668274,71.0664444
194.69,84.37287903,78.16557312
194.7,85.51799011,71.97091675
194.71,89.41121674,71.17281342
194.72,86.89452362,70.5398941
194.73,85.65331268,71.49876404
194.74,84.01774597,73.63339233
194.75,86.90623474,69.82992554
194.76,87.45160675,65.5344696
194.77,85.53450775,59.95318604
194.78,86.50058746,62.02329636
194.79,87.04489899,64.39165497
194.8,87.82749939,68.63406372
194.81,86.75753784,76.40695953
194.82,84.43183899,73.95141602
194.83,85.96475983,75.77594757
194.84,87.2078476,72.33515167
194.85,88.08447266,71.90750122
194.86,88.60619354,67.02590942
194.87,83.43708801,62.24113083
194.88,85.72371674,61.43189621
194.89,89.57811737,63.19790649
194.9,85.88957214,69.67543793
194.91,84.27867889,74.08281708
194.92,88.66659546,70.91132355
194.93,87.05718231,69.05859375
194.94,85.38603973,65.32150269
194.95,87.45823669,67.67922211
194.96,87.05603027,71.95345306
194.97,87.0954895,73.134758
194.98,86.99596405,73.12973022
194.99,87.33198547,64.20283508
195,85.51102448,66.82603455
195.01,85.49105835,66.06804657
195.02,88.28025055,64.4111557
195.03,89.01712036,64.88895416
195.04,85.51636505,63.54946518
195.05,86.143013,75.16146851
195.06,85.65382385,75.0667038
195.07,86.79929352,78.40842438
195.08,88.84552002,70.77336884
195.09,85.48208618,69.27098083
195.1,86.12266541,59.12024307
195.11,88.01687622,55.41740036
195.12,86.2652359,67.5655365
195.13,84.63026428,70.94280243
195.14,88.19308472,79.35700226
195.15,85.9665451,68.940979
195.16,88.71660614,63.75374222
195.17,87.57861328,67.99292755
195.18,83.51734161,65.26602173
195.19,86.30680847,73.09364319
195.2,88.6886673,72.18466187
195.21,84.939888,75.72445679
195.22,85.88814545,70.15318298
195.23,87.61367035,62.41960526
195.24,87.23099518,60.67878723
195.25,88.34228516,67.88214111
195.26,85.67191315,69.8070755
195.27,83.07855225,68.01312256
195.28,86.39370728,70.96728516
195.29,88.74010468,66.32201385
195.3,86.94721222,73.60154724
195.31,85.48208618,75.79462433
195.32,86.4156723,69.3113327
195.33,88.83472443,70.17761993
195.34,85.28727722,59.96015167
195.35,84.61601257,58.40261841
195.36,86.36656189,67.54042816
195.37,84.32483673,69.86772156
195.38,88.01767731,73.92297363
195.39,87.73774719,73.4857254
195.4,85.65104675,68.96722412
195.41,84.85807037,65.53263092
195.42,84.85807037,65.53263092
195.43,85.48631287,72.7602005
195.44,85.47811127,76.92668152
195.45,85.46096039,73.28516388
195.46,84.76735687,59.36237335
195.47,89.5837326,59.33259964
195.48,84.20452881,60.30562973
195.49,83.99669647,66.14942169
195.5,86.84057617,73.41287231
195.51,87.05394745,76.24765015
195.52,86.23442841,78.62979126
195.53,82.55608368,70.44075775
195.54,82.74009705,67.4667511
195.55,89.42922211,66.80877686
195.56,88.35037231,62.61965942
195.57,84.20381927,63.82578278
195.58,85.25243378,62.00594711
195.59,86.82499695,64.4728241
195.6,84.66213989,67.8728714
195.61,84.30792999,77.98647308
195.62,85.64429474,78.33724976
195.63,85.51676941,77.77929688
195.64,88.15936279,69.20730591
195.65,87.73736572,58.58849716
195.66,85.05164337,66.08274841
195.67,87.06838226,62.90372467
195.68,87.27957916,70.23853302
195.69,83.67221832,70.19849396
195.7,84.05702209,68.12236786
195.71,85.14063263,74.47524261
195.72,86.04957581,64.46588898
195.73,87.53246307,64.03359222
195.74,84.64305115,66.1546936
195.75,84.34511566,70.89530945
195.76,88.12696075,70.90525055
195.77,87.95305634,74.72241974
195.78,83.18811798,72.67138672
195.79,82.5790329,66.93387604
195.8,86.32303619,68.83041382
195.81,86.39827728,59.56266403
195.82,86.81546021,64.77349854
195.83,87.03582764,71.69395447
195.84,84.77124786,68.79489136
195.85,85.93628693,74.41125488
195.86,86.68084717,63.54056931
195.87,84.61707306,68.91960907
195.88,87.57741547,70.76234436
195.89,86.42333221,74.83855438
195.9,84.68153381,75.10852051
195.91,86.23775482,68.55937958
195.92,86.10471344,68.00180054
195.93,84.41534424,63.1715889
195.94,84.18765259,64.99043274
195.95,87.24342346,66.67805481
195.96,87.78926849,68.07540131
195.97,86.60571289,66.59707642
195.98,83.09302521,62.39927292
195.99,85.18692017,70.16337585
196,87.24103546,71.46848297
196.01,84.08810425,85.37080383
196.02,85.67617035,79.47830963
196.03,88.20026398,67.76416779
196.04,86.91278076,64.91925049
196.05,85.30091858,53.61393738
196.06,85.70760345,65.92615509
196.07,85.26999664,65.32022095
196.08,87.04880524,68.7048645
196.09,85.70718384,73.14355469
196.1,84.67157745,67.27158356
196.11,86.32314301,72.46282959
196.12,86.69436646,70.5198288
196.13,85.88697052,76.66958618
196.14,85.42958069,74.0944519
196.15,86.35583496,73.97640228
196.16,85.11279297,69.08768463
196.17,86.23287964,61.15117264
196.18,87.50932312,62.70716095
196.19,85.32292175,55.52606964
196.2,84.14700317,68.36828613
196.21,85.67997742,68.9888382
196.22,85.67997742,68.9888382
196.23,86.47908783,80.50521088
196.24,87.22727966,75.34814453
196.25,85.0258255,81.24121094
196.26,85.45764923,71.15939331
196.27,87.86991882,71.05039978
196.28,85.20887756,67.07236481
196.29,82.53613281,58.96127701
196.3,88.61755371,57.171978
196.31,87.49562836,59.80197144
196.32,84.31098938,71.33694458
196.33,86.31218719,73.25349426
196.34,86.61725616,83.65522003
196.35,85.12307739,76.30996704
196.36,86.57974243,76.65981293
196.37,84.90713501,70.78044128
196.38,83.69924164,63.53365326
196.39,89.05567932,68.33115387
196.4,86.36804962,66.51043701
196.41,84.49557495,70.75784302
196.42,84.49557495,70.75784302
196.43,84.89348602,66.23839569
196.44,87.21542358,66.91695404
196.45,85.66150665,67.23576355
196.46,83.47025299,71.83382416
196.47,87.32659149,74.88569641
196.48,90.38035583,82.11222076
196.49,84.82104492,78.53018188
196.5,83.89923096,71.23360443
196.51,85.75984192,67.10127258
196.52,86.86817169,62.25270081
196.53,86.01900482,64.72655487
196.54,86.23049927,66.98508453
196.55,86.85419464,72.02901459
196.56,85.68458557,72.40483856
196.57,87.59074402,67.8157959
196.58,86.32775879,73.50843811
196.59,83.42377472,74.36759186
196.6,87.51416016,77.10774994
196.61,88.73407745,72.93926239
196.62,85.59762573,67.39264679
196.63,86.81295776,73.45639801
196.64,86.81295776,73.45639801
196.65,85.19895935,69.63887024
196.66,88.20546722,69.3638916
196.67,87.93743134,67.5941925
196.68,84.2000885,65.22958374
196.69,86.45264435,65.27193451
196.7,87.61563873,71.40370178
196.71,86.79173279,79.22935486
196.72,84.62317657,84.05397034
196.73,84.77637482,72.83833313
196.74,85.47106171,66.49537659
196.75,88.67887878,66.00853729
196.76,88.97708893,62.53569794
196.77,83.77812958,71.02957153
196.78,85.44007111,68.42622375
196.79,88.39028931,75.26022339
196.8,86.42062378,73.56361389
196.81,83.21809387,71.22959137
196.82,88.58729553,73.15359497
196.83,88.58729553,73.15359497
196.84,88.58729553,73.15359497
196.85,85.27902222,70.47345734
196.86,84.62728882,74.64832306
196.87,86.64305878,71.52342987
196.88,87.49546814,69.0925827
196.89,88.4411087,63.26240921
196.9,83.86402893,66.32546997
196.91,86.10372925,69.44190979
196.92,88.7906723,70.78881836
196.93,85.89545441,74.89871216
196.94,83.67259216,79.25330353
196.95,86.8398819,81.16958618
196.96,88.58029938,74.32789612
196.97,86.0953598,62.79680634
196.98,86.10334015,58.97737503
196.99,88.25766754,62.56589127
197,85.65074921,68.45786285
197.01,86.17797089,75.75018311
197.02,86.92040253,78.78129578
197.03,85.42084503,76.65373993
197.04,85.92764282,65.43414307
197.05,87.22671509,67.70734406
197.06,89.81723785,70.64539337
197.07,87.70131683,81.77253723
197.08,84.46947479,80.78125763
197.09,84.95579529,66.37903595
197.1,87.34313202,61.69895554
197.11,88.04494476,61.24141693
197.12,85.75405884,64.13959503
197.13,86.55796051,71.30422974
197.14,88.59583282,73.72305298
197.15,89.09129333,71.0736084
197.16,85.02235413,74.87592316
197.17,82.52646637,75.70662689
197.18,87.79139709,76.71526337
197.19,89.55563354,79.3571701
197.2,87.07531738,68.43743134
197.21,85.77314758,61.98092651
197.22,84.97160339,59.2232132
197.23,88.19065094,61.32237244
197.24,88.56325531,74.67529297
197.25,83.8469696,80.31109619
197.26,85.70713043,73.94056702
197.27,91.79705048,70.67157745
197.28,87.19226074,65.27484131
197.29,83.81785583,75.10552979
197.3,86.5455246,82.37284088
197.31,85.99924469,77.81533051
197.32,88.27814484,70.80965424
197.33,87.00244904,60.51049805
197.34,86.13970184,54.16796494
197.35,86.64821625,60.50656509
197.36,88.59871674,65.84098053
197.37,88.35258484,75.95193481
197.38,84.48707581,82.7591095
197.39,84.04988861,83.56059265
197.4,86.17778778,82.27585602
197.41,87.44045258,77.66980743
197.42,88.20103455,67.32841492
197.43,85.05358887,61.26171875
197.44,85.05358887,61.26171875
197.45,87.84004974,58.37129211
197.46,85.95295715,70.65883636
197.47,85.83676147,74.2901535
197.48,87.70424652,73.73876953
197.49,85.66775513,76.46756744
197.5,84.58696747,71.56668091
197.51,87.66606903,78.48395538
197.52,84.66326141,76.11303711
197.53,85.60185242,74.06168365
197.54,88.72127533,70.11257172
197.55,86.82316589,68.08550262
197.56,83.77457428,66.60193634
197.57,85.16623688,62.0813942
197.58,87.28925323,65.69755554
197.59,86.45671082,66.04406738
197.6,83.59340668,74.79928589
197.61,84.6878891,78.92722321
197.62,87.66602325,77.57958984
197.63,89.47909546,74.1750946
197.64,85.49747467,73.10713196
197.65,84.51753998,75.48173523
197.66,87.39586639,69.41542053
197.67,85.75765228,71.45835876
197.68,84.91721344,63.19367981
197.69,85.56758881,62.78657913
197.7,84.83538818,67.06768799
197.71,87.93195343,68.36964417
197.72,89.49224091,79.1625824
197.73,85.95019531,76.03482056
197.74,84.60115051,76.92345428
197.75,86.09664917,68.90622711
197.76,87.78543854,68.18393707
197.77,85.01483154,75.09130096
197.78,84.82393646,71.97433472
197.79,88.77437592,70.87031555
197.8,86.19262695,59.77664185
197.81,86.62924194,60.52086639
197.82,86.12078857,68.45510864
197.83,86.0375061,79.84386444
197.84,86.47424316,84.28549957
197.85,87.64487457,79.88620758
197.86,86.568367,73.97737122
197.87,85.25807953,62.8279686
197.88,85.30782318,65.85140991
197.89,85.87863922,63.57765579
197.9,87.52694702,65.08886719
197.91,88.68289185,71.38805389
197.92,85.61781311,63.87931824
197.93,85.14311981,72.15831757
197.94,87.1907959,75.80158997
197.95,85.7689743,80.522995
197.96,84.99960327,82.65797424
197.97,86.37253571,68.30923462
197.98,87.02425385,64.73378754
197.99,86.4187851,60.70097351
198,87.19716644,63.70523453
198.01,86.10954285,70.04605103
198.02,86.99334717,73.28877258
198.03,86.74042511,70.44203949
198.04,84.47668457,73.71115112
198.05,85.01364899,75.80458069
198.06,86.43907928,69.45376587
198.07,88.67519379,76.1086731
198.08,84.50821686,67.07966614
198.09,84.11606598,66.75706482
198.1,88.50064087,69.74455261
198.11,86.63533783,65.05338287
198.12,85.77896118,70.25042725
198.13,87.32325745,67.66773987
198.14,81.66733551,70.57917786
198.15,85.14264679,72.4298172
198.16,87.21976471,72.70407867
198.17,84.54981232,71.31623077
198.18,88.40120697,68.72263336
198.19,86.8794632,72.65019226
198.2,85.07038116,69.00343323
198.21,83.45039368,71.53566742
198.22,84.96639252,67.40409851
198.23,86.61309052,68.67543793
198.24,88.72190857,70.03471375
198.25,83.51241302,64.26490021
198.26,85.55471039,71.22333527
198.27,87.42741394,69.12877655
198.28,85.83300018,71.66027832
198.29,84.54063416,76.85928345
198.3,85.62865448,74.32554626
198.31,85.79724121,76.05924988
198.32,83.91533661,68.25724792
198.33,86.68862915,59.72623825
198.34,86.33454132,59.95078278
198.35,83.40190887,67.91090393
198.36,85.50892639,71.26543427
198.37,87.25354767,72.83661652
198.38,84.35218811,75.33879089
198.39,84.02094269,64.71284485
198.4,87.72214508,71.71611786
198.41,83.3613205,70.26114655
198.42,83.61223602,71.05036926
198.43,88.92707825,78.25722504
198.44,85.35536957,66.86471558
198.45,84.4809494,67.37697601
198.46,86.41096497,64.55910492
198.47,85.07357788,72.22885895
198.48,84.18772125,71.71439362
198.49,84.90975952,69.08035278
198.5,83.66313171,64.50873566
198.51,86.32296753,60.15676117
198.52,86.56491852,66.99552917
198.53,82.55386353,68.3718338
198.54,85.53452301,83.6709671
198.55,86.77973938,77.78857422
198.56,82.45243835,69.92333221
198.57,85.51591492,67.38284302
